"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4171085";"";"0";"464.01";"0";"4.20";"15a";"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1";"Emax";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4172582";"";"0";"490.05";"0";"4.75";"18";"Cc1ccc2c(C[C@H](N)C(=O)N3CCC4(CC3)CCN4Cc3c[nH]c4ccc(Cl)cc34)c[nH]c2c1";"Emax";"'='";"105.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4173365";"";"0";"334.42";"0";"2.96";"4e";"O=C(NC1CCN(Cc2c[nH]c3ccccc23)CC1)c1ccncc1";"Emax";"'='";"110.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4177141";"";"0";"416.53";"0";"2.69";"7a";"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1CCN(Cc2c[nH]c3ncccc23)CC1";"Emax";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4167406";"";"0";"480.01";"0";"3.96";"12b";"COc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1";"EC50";"'='";"15100.0";"nM";"4.82";"";"";"UO_0000065";"10.04";"0.19";"0.86";"4.86";"0";"CHEMBL4137131";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4162424";"";"0";"449.99";"0";"3.95";"7f";"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1CCN(Cc2c[nH]c3c(Cl)cccc23)CC1";"EC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4137131";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4165018";"";"0";"429.57";"0";"3.61";"7b";"Cc1[nH]c2ccccc2c1CN1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1";"Emax";"'='";"159.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4166502";"";"0";"285.39";"0";"2.66";"4a";"CCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1";"Emax";"'='";"157.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4137130";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP at 100 uM measured every 3 secs for 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4168133";"";"0";"510.47";"2";"5.09";"19";"N[C@@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)N1CCC2(CC1)CCN2Cc1c[nH]c2ccc(Cl)cc12";"FC";"'='";"4.9";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4137126";"Activation of SOS1 in human HeLa cells assessed as effect on RAS-GTP levels by measuring ratio of total RAS level to RAS-GTP level at 25 uM after 30 mins by Western blot analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4164690";"";"0";"496.44";"0";"4.42";"17";"N[C@@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)N1CC2CN(Cc3c[nH]c4ccc(Cl)cc34)CC2C1";"FC";"'='";"2.4";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4137129";"Activation of SOS1 in human HeLa cells assessed as effect on ERK1/2T202/Y204 phosphorylation levels by measuring ratio of total ERK1/2 level to pERK1/2T202/Y204 level at 6.3 uM after 30 mins by Western blot analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130625";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4636057";"";"0";"285.27";"0";"2.40";"1f";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(F)c2)cc1";"Kd";"'='";"85300.0";"nM";"4.07";"";"";"UO_0000065";"14.26";"0.29";"1.67";"5.86";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4645078";"";"0";"300.74";"0";"2.87";"1n";"NS(=O)(=O)c1ccc(Nc2ccc(F)c(Cl)c2)cc1";"Kd";"'='";"89400.0";"nM";"4.05";"";"";"UO_0000065";"13.46";"0.29";"1.18";"5.61";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4648789";"";"0";"370.83";"0";"2.68";"2e";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CC2CNC2)c1";"EC50";"'='";"4320.0";"nM";"5.37";"";"";"UO_0000065";"14.47";"0.31";"2.68";"6.59";"0";"CHEMBL4621792";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by BODIPY-GDP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4648789";"";"0";"370.83";"0";"2.68";"2e";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CC2CNC2)c1";"Activity";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4621793";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by measuring relative activation at 100 uM by BODIPY-GDP assay relative to (2S)-2-amino-N-[1-[(5-chloro-1H-indol-3-yl)methyl]-4-piperidyl]-3-(1H-indol-3-yl)propanamide";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4644134";"";"0";"399.88";"0";"2.32";"2g";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCNCC2)c1";"Activity";"'='";"68.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4621793";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by measuring relative activation at 100 uM by BODIPY-GDP assay relative to (2S)-2-amino-N-[1-[(5-chloro-1H-indol-3-yl)methyl]-4-piperidyl]-3-(1H-indol-3-yl)propanamide";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4634938";"";"0";"398.89";"0";"3.90";"2a";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCCCC2)c1";"Kd";"'='";"87100.0";"nM";"4.06";"";"";"UO_0000065";"10.18";"0.21";"0.16";"5.59";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4644031";"";"0";"439.94";"0";"3.20";"3c";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3CC3)CC2)c1";"Kd";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"10.54";"0.22";"1.44";"6.11";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4644134";"";"0";"399.88";"0";"2.32";"2g";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCNCC2)c1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4621790";"Agonist activity at SOS1 in human HeLa cells assessed as modulation of ERK1 phosphorylation at T202 residue at 200 uM by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308376";""
"CHEMBL4208610";"";"0";"288.75";"0";"4.49";"4";"Cc1cc2ncn(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4212206";"";"0";"493.03";"1";"5.48";"56";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4cncnc4C(C)C)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201758";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210860";"";"0";"372.88";"0";"3.90";"10";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201761";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4237333";"";"0";"370.86";"1";"5.77";"24";"CC[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1";"EC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"14.04";"0.27";"-0.56";"10.45";"0";"CHEMBL4237203";"Activation of SOS1 in human HeLa cells assessed as increase in RAS-GTP levels after 30 mins by pull-down assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4247794";"";"0";"385.87";"0";"4.84";"30";"C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(CN)cccc12)C1CC1";"FC";"'='";"2.43";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4237215";"Activation of SOS1 in human HeLa cells assessed as effect on ERK1/2 phosphorylation at T202/Y204 residue by measuring ratio of total ERK1/2 level to pERK1/2 (T202/Y204) level at 50 uM after 30 mins by Western blot analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4203733";"";"0";"303.77";"0";"4.08";"3";"Cc1cc2nc(N)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"'='";"79.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4209338";"";"0";"449.96";"0";"4.97";"51";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4cccnc4)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"14.40";"0.28";"1.51";"14.10";"0";"CHEMBL4201752";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S1 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL1624889";"";"0";"281.33";"0";"3.41";"1";"Fc1ccc(CN2C3=NCCCN3c3ccccc32)cc1";"Activity";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4204856";"";"0";"503.07";"2";"6.84";"34";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4C4CCC4)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"12.64";"0.24";"-0.48";"19.21";"0";"CHEMBL4201752";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S1 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214703";"";"0";"479.00";"0";"4.91";"65";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"21100.0";"nM";"4.68";"";"";"UO_0000065";"9.76";"0.19";"-0.23";"7.57";"0";"CHEMBL4201756";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4212206";"";"0";"493.03";"1";"5.48";"56";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4cncnc4C(C)C)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201760";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210860";"";"0";"372.88";"0";"3.90";"10";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201758";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4218552";"";"0";"372.88";"0";"3.90";"29";"Cc1cc(Cn2c(N3CCNCC3)nc3ccc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201759";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as reduction in ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214176";"";"0";"483.42";"1";"6.22";"38";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4201761";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210312";"";"0";"463.95";"0";"3.63";"63";"Cc1nc(N)ncc1-c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1ccc(F)cc1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4201761";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
